id,family,population,block,sw,bb_cum97,bb_cum98,bb_cum99,ht99mm,ht98mm,ht97mm,growth_97,ws_sum,ws_wsum
830_15,1215,LUR,3,52,9,NA,3,80,NA,NA,NA,NA,NA
830_16,1215,LUR,2,52,7,NA,NA,NA,NA,NA,460,3,0.668829648
830_17,1215,LUR,3,52,8,NA,3,185,100,80,NA,NA,NA
830_18,1215,LUR,3,52,9,2,3,100,NA,NA,220,NA,NA
830_19,1217,LUR,4,70,7,10,6,140,100,NA,320,NA,NA
831_1,1217,LUR,1,70,8,NA,NA,NA,NA,NA,220,0,0
831_2,1217,LUR,4,70,5,NA,6,160,130,NA,270,NA,NA
831_3,1217,LUR,4,70,9,2,6,170,NA,NA,370,NA,NA
831_4,1217,LUR,4,70,10,NA,2,110,NA,NA,300,NA,NA
831_5,1217,LUR,3,70,7,8,5,160,75,NA,300,NA,NA
831_6,1217,LUR,2,70,7,5,NA,NA,NA,NA,610,6,1.910985695
831_7,1217,LUR,2,70,9,10,NA,NA,NA,NA,260,0,0
831_8,1217,LUR,4,70,8,4,7,110,70,NA,NA,NA,NA
831_9,1217,LUR,1,70,9,NA,NA,NA,NA,NA,360,3,1.403250835
831_10,1217,LUR,3,70,8,NA,7,60,NA,NA,100,NA,NA
831_11,1217,LUR,3,70,5,NA,NA,170,NA,NA,450,NA,NA
831_12,1217,LUR,3,70,8,NA,NA,100,NA,NA,NA,NA,NA
831_13,1217,LUR,1,70,6,9,NA,NA,NA,NA,120,0,0.367210594
831_14,1217,LUR,1,70,9,NA,NA,NA,NA,NA,NA,0,0.367210594
831_15,1217,LUR,2,70,10,NA,NA,NA,NA,NA,420,2,0.461853431
831_16,1217,LUR,2,70,8,2,NA,NA,NA,NA,310,0,0
831_17,1219,LUR,4,46,4,8,2,180,85,NA,330,NA,NA
833_1,1219,LUR,3,46,7,NA,6,150,NA,NA,300,NA,NA
833_2,1219,LUR,1,46,4,6,NA,NA,NA,NA,170,5,1.68005898
833_3,1219,LUR,3,46,6,NA,5,160,80,NA,120,NA,NA
833_4,1219,LUR,4,46,6,8,10,220,140,NA,NA,NA,NA
833_5,1219,LUR,4,46,9,7,9,190,NA,NA,430,NA,NA
833_6,1219,LUR,2,46,6,5,NA,NA,NA,NA,500,5,0.945637793
833_7,1219,LUR,2,46,6,NA,NA,NA,NA,NA,710,5,1.036040241
833_8,1219,LUR,2,46,8,9,NA,NA,NA,NA,500,4,0.805113526
833_9,1219,LUR,3,46,8,NA,7,120,110,80,300,NA,NA
833_10,1219,LUR,3,46,6,NA,5,200,NA,NA,420,NA,NA
833_11,1219,LUR,3,46,8,NA,6,180,150,80,330,NA,NA
833_12,1219,LUR,1,46,8,NA,NA,NA,NA,NA,350,2,0.461853431
833_13,1219,LUR,1,46,6,9,NA,NA,NA,NA,450,3,1
833_14,1219,LUR,2,46,9,9,NA,NA,NA,NA,370,4,1.17232412
833_15,1219,LUR,4,46,8,NA,7,135,NA,NA,150,NA,NA
833_16,1219,LUR,4,46,5,8,10,90,NA,NA,NA,NA,NA
833_17,1219,LUR,2,46,7,2,NA,NA,NA,NA,410,4,0.805113526
833_18,1219,LUR,1,46,8,8,NA,NA,NA,NA,440,2,0.829064024
833_19,1219,LUR,1,46,4,3,NA,NA,NA,NA,330,2,0.829064024
833_20,1202,LUR,1,48,10,9,NA,NA,NA,NA,460,5,1.403250835
901_1,1202,LUR,1,48,9,5,NA,NA,NA,NA,450,5,1.036040241
901_2,1202,LUR,1,48,9,10,NA,NA,NA,NA,240,0,0
901_3,1202,LUR,1,48,5,2,NA,NA,NA,NA,NA,0,0
901_4,1202,LUR,1,48,10,7,NA,NA,NA,NA,180,1,0.230926715
901_5,1202,LUR,4,48,4,8,6,110,80,NA,180,NA,NA
901_6,1202,LUR,4,48,6,NA,9,110,NA,NA,380,NA,NA
901_7,1202,LUR,2,48,6,NA,NA,NA,NA,NA,NA,NA,NA
901_8,1202,LUR,2,48,8,9,NA,NA,NA,NA,420,5,1.805113526
901_9,1202,LUR,2,48,8,NA,NA,NA,NA,NA,NA,0,0.734421187
901_10,1202,LUR,2,48,7,8,NA,NA,NA,NA,650,6,1.977437645
901_11,1202,LUR,2,48,9,NA,NA,NA,NA,NA,100,NA,NA
901_12,1202,LUR,3,48,6,3,6,220,140,NA,430,NA,NA
901_13,1202,LUR,3,48,3,NA,5,170,90,NA,NA,NA,NA
901_14,1202,LUR,3,48,10,NA,NA,90,NA,NA,220,NA,NA
901_15,1202,LUR,3,48,8,NA,6,170,105,NA,350,NA,NA
901_16,1202,LUR,3,48,9,NA,6,140,65,NA,280,NA,NA
902_1,1202,LUR,4,48,6,NA,6,80,NA,NA,200,NA,NA
902_2,1202,LUR,4,48,5,NA,7,170,NA,105,260,NA,NA
902_3,1202,LUR,4,48,5,NA,4,100,NA,NA,320,NA,NA
902_4,1221,LUR,4,54,10,7,10,210,170,90,430,NA,NA
902_5,1221,LUR,4,54,7,NA,10,110,NA,NA,NA,NA,NA
902_6,1221,LUR,3,54,8,NA,2,110,NA,NA,220,NA,NA
902_7,1221,LUR,2,54,8,9,NA,NA,NA,NA,480,6,1.176564508
902_8,1221,LUR,2,54,9,9,NA,NA,NA,NA,430,3,0.668829648
902_9,1221,LUR,4,54,7,8,6,150,NA,NA,550,NA,NA
902_10,1221,LUR,4,54,9,NA,7,130,NA,NA,320,NA,NA
903_1,1221,LUR,1,54,10,9,NA,NA,NA,NA,460,2,0.829064024
903_2,1221,LUR,3,54,8,NA,6,145,NA,NA,300,NA,NA
903_3,1221,LUR,2,54,10,NA,NA,NA,NA,NA,450,2,0.461853431
903_4,1221,LUR,1,54,9,9,NA,NA,NA,NA,490,4,1.230926715
903_5,1221,LUR,2,54,6,NA,NA,NA,NA,NA,240,1,0.230926715
903_6,1221,LUR,1,54,10,NA,NA,NA,NA,NA,160,0,0.367210594
903_7,1221,LUR,1,54,7,9,NA,NA,NA,NA,NA,NA,NA
903_8,1221,LUR,3,54,9,NA,6,170,NA,NA,450,NA,NA
903_9,1221,LUR,3,54,6,7,NA,190,NA,NA,350,NA,NA
903_10,1224,LUR,4,65,9,NA,4,225,NA,NA,250,NA,NA
903_11,1224,LUR,4,65,8,NA,6,140,NA,NA,410,NA,NA
903_12,1224,LUR,4,65,6,7,6,175,135,90,450,NA,NA
903_13,1224,LUR,4,65,7,NA,6,160,NA,NA,NA,NA,NA
903_14,1224,LUR,2,65,7,2,NA,NA,NA,NA,350,6,1.176564508
903_15,1224,LUR,2,65,9,8,NA,NA,NA,NA,510,2,0.829064024
903_16,1224,LUR,4,65,6,8,6,120,NA,NA,420,NA,NA
903_17,1224,LUR,2,65,9,NA,NA,NA,NA,NA,400,7,2.117961912
903_18,1224,LUR,3,65,5,NA,7,190,90,NA,330,NA,NA
904_1,1224,LUR,3,65,7,NA,4,130,115,NA,NA,NA,NA
904_2,1224,LUR,3,65,5,6,6,100,NA,NA,280,NA,NA
904_3,1224,LUR,3,65,4,NA,6,160,130,NA,150,NA,NA
904_4,1224,LUR,3,65,7,NA,7,110,NA,NA,380,NA,NA
904_5,1224,LUR,1,65,6,5,NA,NA,NA,NA,350,6,1.910985695
904_6,1224,LUR,1,65,7,2,NA,NA,NA,NA,440,4,0.863716122
904_7,1224,LUR,1,65,4,5,NA,NA,NA,NA,260,1,0.230926715
904_8,1224,LUR,1,65,6,8,NA,NA,NA,NA,430,4,0.863716122
904_9,1224,LUR,1,65,2,2,NA,NA,NA,NA,380,5,1.036040241
904_10,1224,LUR,2,65,9,9,NA,NA,NA,NA,560,6,1.176564508
904_11,1224,LUR,2,65,10,9,NA,NA,NA,NA,650,7,2.17232412
904_12,1226,LUR,1,51,8,7,NA,NA,NA,NA,220,0,0
904_13,1226,LUR,1,51,3,7,NA,NA,NA,NA,210,0,0
904_14,1226,LUR,4,51,5,6,6,110,NA,NA,NA,NA,NA
904_15,1226,LUR,4,51,6,NA,6,195,NA,NA,520,NA,NA
904_16,1226,LUR,2,51,7,8,NA,NA,NA,NA,300,0,0.734421187
904_17,1226,LUR,4,51,6,NA,6,140,NA,NA,320,NA,NA
904_18,1226,LUR,3,51,6,NA,3,280,NA,NA,580,NA,NA
905_1,1226,LUR,3,51,7,NA,6,145,NA,NA,480,NA,NA
905_2,1226,LUR,3,51,8,NA,8,140,NA,NA,300,NA,NA
905_3,1226,LUR,3,51,7,NA,NA,205,NA,NA,490,NA,NA
905_4,1226,LUR,2,51,6,8,NA,NA,NA,NA,460,2,0.829064024
905_5,1226,LUR,2,51,8,7,NA,NA,NA,NA,500,3,1.403250835
905_6,1226,LUR,1,51,7,2,NA,NA,NA,NA,500,5,1.805113526
905_7,1226,LUR,4,51,9,NA,6,150,NA,NA,360,NA,NA
905_8,1226,LUR,2,51,9,9,NA,NA,NA,NA,580,4,0.863716122
905_9,1226,LUR,1,51,2,6,NA,NA,NA,NA,NA,NA,NA
905_10,1226,LUR,2,51,7,4,NA,NA,NA,NA,620,5,1.403250835
905_11,1226,LUR,1,51,7,8,NA,NA,NA,NA,NA,NA,NA
905_12,1227,LUR,4,47,10,NA,2,180,NA,NA,NA,NA,NA
905_13,1227,LUR,3,47,9,8,NA,220,160,NA,500,NA,NA
905_14,1227,LUR,2,47,7,8,NA,NA,NA,NA,520,2,0.829064024
905_15,1227,LUR,2,47,8,8,NA,NA,NA,NA,460,6,1.543775102
905_16,1227,LUR,3,47,10,7,6,140,NA,NA,330,NA,NA
905_17,1227,LUR,2,47,8,2,NA,NA,NA,NA,520,0,0
905_18,1227,LUR,3,47,8,NA,NA,185,NA,NA,360,NA,NA
905_19,1227,LUR,3,47,9,NA,5,160,NA,NA,630,NA,NA
906_1,1227,LUR,2,47,9,9,NA,NA,NA,NA,530,5,1.403250835
906_2,1227,LUR,1,47,8,NA,NA,NA,NA,NA,520,2,0.461853431
906_3,1227,LUR,4,47,10,NA,NA,100,NA,NA,320,NA,NA
906_4,1227,LUR,1,47,7,9,NA,NA,NA,NA,250,1,0.965347903
906_5,1227,LUR,1,47,8,10,NA,NA,NA,NA,600,6,1.543775102
906_6,1227,LUR,4,47,8,NA,10,80,NA,NA,100,NA,NA
906_7,1227,LUR,3,47,10,7,6,175,NA,NA,470,NA,NA
906_8,1227,LUR,4,47,9,NA,10,100,NA,NA,250,NA,NA
906_9,1227,LUR,4,47,10,NA,10,90,NA,NA,NA,NA,NA
906_10,1227,LUR,1,47,10,NA,NA,NA,NA,NA,NA,NA,NA
906_11,1229,LUR,2,52,9,NA,NA,NA,NA,NA,320,1,0.230926715
906_12,1229,LUR,2,52,8,8,NA,NA,NA,NA,600,3,1.403250835
906_13,1229,LUR,2,52,9,NA,NA,NA,NA,NA,NA,NA,NA
906_14,1229,LUR,2,52,9,NA,NA,NA,NA,NA,310,NA,NA
906_15,1229,LUR,4,52,6,NA,NA,190,110,NA,350,NA,NA
906_16,1229,LUR,4,52,6,NA,10,110,NA,NA,NA,NA,NA
907_1,1229,LUR,3,52,9,NA,10,120,70,NA,NA,NA,NA
907_2,1229,LUR,3,52,9,NA,8,120,NA,NA,300,NA,NA
907_3,1229,LUR,3,52,8,NA,8,190,NA,NA,NA,NA,NA
907_4,1229,LUR,1,52,10,7,NA,NA,NA,NA,330,2,0.829064024
907_5,1229,LUR,1,52,7,NA,NA,NA,NA,NA,NA,2,1.10587217
907_6,1229,LUR,1,52,7,NA,NA,NA,NA,NA,400,2,0.829064024
907_7,1229,LUR,1,52,6,8,NA,NA,NA,NA,660,6,1.176564508
907_8,1229,LUR,1,52,6,NA,NA,NA,NA,NA,560,3,0.668829648
907_9,1229,LUR,2,52,8,NA,NA,NA,NA,NA,320,2,1.196274618
907_10,1229,LUR,3,52,9,NA,10,100,NA,NA,70,NA,NA
907_11,1229,LUR,4,52,9,NA,10,120,NA,NA,300,NA,NA
907_12,1229,LUR,4,52,8,NA,10,70,NA,NA,NA,NA,NA
907_13,1229,LUR,3,52,10,NA,7,150,NA,NA,NA,NA,NA
907_14,1203,LUR,1,48,9,4,NA,NA,NA,NA,420,2,0.461853431
907_15,1203,LUR,3,48,9,NA,NA,110,NA,NA,180,NA,NA
907_16,1203,LUR,1,48,5,9,NA,NA,NA,NA,370,5,1.403250835
907_17,1203,LUR,4,48,7,NA,6,110,NA,NA,420,NA,NA
907_18,1203,LUR,4,48,4,NA,9,70,NA,NA,50,NA,NA
907_19,1203,LUR,4,48,5,NA,7,110,NA,NA,150,NA,NA
907_20,1203,LUR,4,48,8,4,4,120,105,NA,400,NA,NA
908_1,1203,LUR,2,48,8,9,NA,NA,NA,NA,650,1,0.598137309
908_2,1203,LUR,2,48,6,2,NA,NA,NA,NA,520,2,1.196274618
908_3,1203,LUR,2,48,8,9,NA,NA,NA,NA,460,0,0.367210594
908_4,1203,LUR,1,48,10,9,NA,NA,NA,NA,360,10,2.17232412
908_5,1203,LUR,1,48,10,NA,NA,NA,NA,NA,110,1,0.230926715
908_6,1203,LUR,3,48,9,NA,NA,180,115,NA,260,NA,NA
908_7,1203,LUR,3,48,3,NA,8,95,NA,NA,50,NA,NA
908_8,1203,LUR,2,48,6,2,NA,NA,NA,NA,300,NA,NA
908_9,1203,LUR,1,48,9,5,NA,NA,NA,NA,400,2,1.196274618
908_10,1203,LUR,3,48,8,NA,6,275,175,NA,580,NA,NA
908_11,1231,LUR,1,52,2,8,NA,NA,NA,NA,330,6,1.543775102
908_12,1231,LUR,1,52,6,7,NA,NA,NA,NA,350,4,1.230926715
909_1,1231,LUR,2,52,8,NA,NA,NA,NA,NA,700,1,0.965347903
909_2,1231,LUR,2,52,5,2,NA,NA,NA,NA,510,4,1.598137309
909_3,1231,LUR,2,52,10,8,NA,NA,NA,NA,580,2,0.461853431
909_4,1231,LUR,2,52,8,9,NA,NA,NA,NA,640,2,1.196274618
909_5,1231,LUR,3,52,6,NA,8,285,NA,165,400,NA,NA
909_6,1231,LUR,3,52,8,NA,3,310,NA,165,400,NA,NA
909_7,1231,LUR,3,52,8,NA,7,120,NA,NA,NA,NA,NA
909_8,1231,LUR,3,52,6,7,7,250,NA,NA,370,NA,NA
909_9,1231,LUR,1,52,7,4,NA,NA,NA,NA,360,0,0.734421187
909_10,1231,LUR,1,52,6,9,NA,NA,NA,NA,500,6,1.543775102
910_1,1231,LUR,4,52,6,8,5,290,135,NA,600,NA,NA
910_2,1231,LUR,4,52,6,NA,6,70,NA,NA,NA,NA,NA
910_3,1231,LUR,4,52,4,NA,4,100,90,NA,120,NA,NA
910_4,1231,LUR,4,52,10,7,NA,270,NA,110,700,NA,NA
910_5,1204,LUR,4,50,6,NA,5,60,NA,NA,100,NA,NA
910_6,1204,LUR,1,50,10,9,NA,NA,NA,NA,380,0,0.367210594
910_7,1204,LUR,1,50,7,NA,NA,NA,NA,NA,NA,0,0.367210594
910_8,1204,LUR,4,50,5,NA,7,100,NA,NA,60,NA,NA
910_9,1204,LUR,4,50,8,NA,9,80,NA,NA,320,NA,NA
910_10,1204,LUR,4,50,5,NA,6,130,110,NA,500,NA,NA
910_11,1204,LUR,4,50,7,NA,10,70,NA,NA,100,NA,NA
910_12,1204,LUR,2,50,10,2,NA,NA,NA,NA,400,2,1.196274618
910_13,1204,LUR,3,50,8,NA,9,125,NA,NA,200,NA,NA
910_14,1204,LUR,2,50,7,8,NA,NA,NA,NA,NA,NA,NA
910_15,1204,LUR,2,50,8,9,NA,NA,NA,NA,NA,NA,NA
910_16,1204,LUR,3,50,9,NA,10,150,105,NA,380,NA,NA
910_17,1204,LUR,1,50,10,10,NA,NA,NA,NA,240,0,0.367210594
910_18,1204,LUR,3,50,10,NA,10,125,95,NA,250,NA,NA
911_1,1204,LUR,3,50,9,5,7,200,NA,NA,340,NA,NA
911_2,1204,LUR,3,50,8,NA,6,155,95,NA,240,NA,NA
911_3,1204,LUR,2,50,8,NA,NA,NA,NA,NA,180,0,0.367210594
911_4,1204,LUR,1,50,6,NA,NA,NA,NA,NA,240,0,0
911_5,1204,LUR,2,50,8,9,NA,NA,NA,NA,340,2,0.829064024
911_6,1206,LUR,3,45,10,7,8,140,90,NA,280,NA,NA
911_7,1206,LUR,4,45,9,NA,6,70,NA,NA,200,NA,NA
911_8,1206,LUR,1,45,9,9,NA,NA,NA,NA,350,1,0.598137309
911_9,1206,LUR,4,45,8,NA,8,100,70,NA,200,NA,NA
911_10,1206,LUR,3,45,9,NA,6,155,70,NA,250,NA,NA
912_1,1206,LUR,3,45,9,NA,6,220,130,NA,280,NA,NA
912_2,1206,LUR,2,45,10,9,NA,NA,NA,NA,210,NA,NA
912_3,1206,LUR,2,45,8,9,NA,NA,NA,NA,250,2,0.829064024
912_4,1206,LUR,2,45,9,NA,NA,NA,NA,NA,320,5,1.68005898
912_5,1206,LUR,2,45,8,NA,NA,NA,NA,NA,320,2,0.829064024
912_6,1206,LUR,3,45,9,9,NA,NA,80,NA,180,NA,NA
912_7,1206,LUR,3,45,10,NA,NA,90,NA,NA,200,NA,NA
912_8,1206,LUR,1,45,5,9,NA,NA,NA,NA,160,0,0.367210594
912_9,1206,LUR,1,45,8,9,NA,NA,NA,NA,160,0,0.367210594
912_10,1206,LUR,1,45,9,9,NA,NA,NA,NA,400,0,0.734421187
912_11,1206,LUR,2,45,9,NA,NA,NA,NA,NA,370,5,1.68005898
912_12,1206,LUR,4,45,8,NA,NA,225,105,NA,400,NA,NA
912_13,1206,LUR,4,45,7,NA,NA,105,NA,NA,350,NA,NA
912_14,1206,LUR,1,45,6,9,NA,NA,NA,NA,350,0,0.367210594
912_15,1207,LUR,3,57,5,8,8,80,NA,NA,NA,NA,NA
912_16,1207,LUR,4,57,4,NA,7,145,NA,NA,250,NA,NA
912_17,1207,LUR,4,57,7,6,7,175,105,NA,250,NA,NA
912_18,1207,LUR,4,57,4,5,4,245,100,NA,410,NA,NA
912_19,1207,LUR,3,57,5,NA,6,140,75,NA,300,NA,NA
912_20,1207,LUR,2,57,NA,NA,NA,NA,NA,NA,NA,NA,NA
914_1,1207,LUR,2,57,8,5,NA,NA,NA,NA,250,2,0.461853431
914_2,1207,LUR,2,57,10,6,NA,NA,NA,NA,360,0,0.734421187
914_3,1207,LUR,4,57,7,NA,10,130,80,NA,200,NA,NA
914_4,1207,LUR,1,57,5,NA,NA,NA,NA,NA,360,1,0.230926715
914_5,1207,LUR,1,57,5,4,NA,NA,NA,NA,500,4,0.863716122
914_6,1207,LUR,3,57,10,NA,8,100,85,NA,260,NA,NA
914_7,1207,LUR,2,57,8,NA,NA,NA,NA,NA,300,0,0
914_8,1207,LUR,4,57,7,2,6,155,80,NA,630,NA,NA
915_1,1207,LUR,1,57,7,6,NA,NA,NA,NA,430,0,0.367210594
915_2,1207,LUR,1,57,6,5,NA,NA,NA,NA,550,2,0.829064024
915_3,1207,LUR,3,57,9,NA,2,120,90,70,320,NA,NA
915_4,1208,LUR,2,51,6,NA,NA,NA,NA,NA,NA,1,0.965347903
915_5,1208,LUR,4,51,4,3,NA,150,100,NA,NA,NA,NA
915_6,1208,LUR,4,51,6,NA,7,100,NA,NA,NA,NA,NA
915_7,1208,LUR,4,51,4,8,6,95,80,NA,NA,NA,NA
915_8,1208,LUR,4,51,4,NA,7,190,NA,NA,270,NA,NA
915_9,1208,LUR,2,51,8,NA,NA,NA,NA,NA,240,NA,NA
915_10,1208,LUR,3,51,7,7,8,110,NA,NA,100,NA,NA
915_11,1208,LUR,2,51,NA,9,NA,NA,NA,NA,NA,NA,NA
915_12,1208,LUR,4,51,5,NA,8,145,NA,NA,320,NA,NA
915_13,1208,LUR,3,51,8,NA,7,120,100,NA,200,NA,NA
915_14,1208,LUR,1,51,6,3,NA,NA,NA,NA,310,0,0
915_15,1208,LUR,3,51,7,8,10,110,80,NA,200,NA,NA
915_16,1208,LUR,3,51,7,NA,6,110,90,70,50,NA,NA
915_17,1208,LUR,3,51,8,NA,8,100,65,NA,NA,NA,NA
915_18,1208,LUR,2,51,6,NA,NA,NA,NA,NA,340,2,0.461853431
915_19,1208,LUR,1,51,6,7,NA,NA,NA,NA,340,0,0.367210594
915_20,1208,LUR,1,51,6,9,NA,NA,NA,NA,NA,0,0.367210594
916_1,1208,LUR,1,51,4,4,NA,NA,NA,NA,280,0,0
916_2,1208,LUR,1,51,5,5,NA,NA,NA,NA,550,1,0.965347903
916_3,1208,LUR,2,51,5,NA,NA,NA,NA,NA,300,0,0
916_4,1209,LUR,1,59,6,NA,NA,NA,NA,NA,350,2,0.461853431
916_5,1209,LUR,1,59,4,8,NA,NA,NA,NA,350,3,0.668829648
916_6,1209,LUR,4,59,7,NA,NA,125,105,NA,320,NA,NA
916_7,1209,LUR,4,59,6,8,7,140,110,NA,370,NA,NA
916_8,1209,LUR,2,59,7,5,NA,NA,NA,NA,NA,6,1
917_1,1209,LUR,2,59,5,NA,NA,NA,NA,NA,350,NA,NA
917_2,1209,LUR,1,59,9,NA,NA,NA,NA,NA,400,5,1.036040241
917_3,1209,LUR,3,59,5,NA,6,170,NA,NA,400,NA,NA
917_4,1209,LUR,3,59,8,NA,NA,NA,NA,NA,NA,NA,NA
917_5,1209,LUR,3,59,5,NA,5,180,110,NA,360,NA,NA
917_6,1209,LUR,3,59,7,6,8,NA,75,NA,NA,NA,NA
917_7,1209,LUR,4,59,6,NA,7,80,NA,NA,80,NA,NA
917_8,1209,LUR,2,59,6,5,NA,NA,NA,NA,700,NA,NA
917_9,1209,LUR,4,59,7,NA,6,105,NA,NA,340,NA,NA
917_10,1209,LUR,2,59,9,2,NA,NA,NA,NA,350,3,0.632789406
917_11,1209,LUR,1,59,5,NA,NA,NA,NA,NA,310,1,0.230926715
917_12,1401,PES,1,60,7,2,NA,NA,NA,NA,850,10,1.805113526
917_13,1401,PES,1,60,10,NA,NA,NA,NA,NA,NA,NA,NA
917_14,1401,PES,1,60,9,4,NA,NA,NA,NA,600,7,1.230926715
917_15,1401,PES,1,60,9,7,NA,NA,NA,NA,450,4,1.598137309
917_16,1401,PES,4,60,6,8,6,210,140,90,600,NA,NA
917_17,1401,PES,4,60,8,6,8,205,120,NA,430,NA,NA
917_18,1401,PES,4,60,8,9,9,170,145,110,450,NA,NA
917_19,1401,PES,2,60,9,5,NA,NA,NA,NA,660,7,2.117961912
918_1,1401,PES,2,60,7,5,NA,NA,NA,NA,620,8,1.578427199
918_2,1401,PES,2,60,7,9,NA,NA,NA,NA,550,4,1.598137309
918_3,1401,PES,2,60,6,6,NA,NA,NA,NA,770,9,2.399010446
918_4,1401,PES,3,60,10,6,3,175,100,NA,350,NA,NA
